screen_name,created_at,location,state_abb,state,source,hashtags,text
FlorAvilaHtx,2020-04-21 22:00:24,"Houston, TX",TX,Texas,Twitter for iPhone,,REST IN PEACE: 5-year-old Skylar developed a rare form of meningitis earlier this month after testing positive for COVID-19. She then was put on a ventilator for two weeks before she tragically passed. Both of her parents are veteran first responders: https://t.co/fJKJmbfLpp https://t.co/MMbR6E49bb
volatileweekly,2020-04-21 22:00:24,"Valdosta, GA",GA,Georgia,VolatileWeekly Posting,"TheGreatSabatini, PressRelease",The Great Sabatini Vocalist Launches GoFundMe To Save His Tattoo Shop During COVID Pandemic - https://t.co/fKJijsxfvV // #TheGreatSabatini #PressRelease
ChronLaw,2020-04-21 22:00:24,"Houston, TX",TX,Texas,ChronLaw.com,,NJ Attorney General Hosts Series of COVID-19 Virtual Town Halls - https://t.co/RSZbQOM3Qc - https://t.co/mEsu5DNVxg
CityofDowney,2020-04-21 22:00:24,"Downey, CA",CA,California,Twitter Web App,"CityofDowney, COVID19, Onward, Resources","Onward is a website built for individuals impacted by job loss during the COVID-19 pandemic, connecting you to essential life resources, employment opportunities, &amp; more.

If you need help, please visit https://t.co/mW2BDcWYCL 

#CityofDowney #COVID19 #Onward #Resources https://t.co/isWfzIYvPA"
MfgNewsWeb,2020-04-21 22:00:24,"Grapevine, TX USA",TX,Texas,Hootsuite Inc.,,"Manufacturing Coalition represents hundreds of U.S. manufactuirng companies, who have come together to offer these PPE resources and services to help the U.S. during this time of crisis. 
https://t.co/qee8PCnOTx"
___adrienne___,2020-04-21 22:00:23,"Screwston, TX",TX,Texas,Twitter for Android,,REST IN PEACE: 5-year-old Skylar developed a rare form of meningitis earlier this month after testing positive for COVID-19. She then was put on a ventilator for two weeks before she tragically passed. Both of her parents are veteran first responders: https://t.co/fJKJmbfLpp https://t.co/MMbR6E49bb
danielshinmath,2020-04-21 22:00:23,"Tenafly, NJ",NJ,New Jersey,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
jacobson_corina,2020-04-21 22:00:23,"Utah, USA",UT,Utah,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
DavidCarlucci,2020-04-21 22:00:23,"Clarkstown, NY",NY,New York,Twitter Web App,,"Provides funding for hospitals, COVID-19 testing, and small businesses, but no necessary funding for states, which NY desperately needs to support our schools and local governments.

https://t.co/XdMjsL5ksO"
MaxJacobson12,2020-04-21 22:00:23,Utah,UT,Utah,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
drigo1178,2020-04-21 22:00:23,"Brea, CA",CA,California,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
robgarant,2020-04-21 22:00:23,"Montana, USA",MT,Montana,Twitter Web App,,@Blue2Reaganite And would lead every MSM news show. It would be relentless. Someone please tell me the Repubs at least kept media bailouts out of the latest covid stimulus package.
lap_pan,2020-04-21 22:00:23,"Stanley, NC",NC,North Carolina,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
wheresmybestde1,2020-04-21 22:00:23,"Michigan, USA",MI,Michigan,myGoodBot,,"🇬🇧RETWEET PLEASE🇬🇧
3 SIMPLE STEPS TO WIN A SIGNED ALFREDO MORELOS FRAMED SHIRT
1 - click this link https://t.co/hcb9f5gEJC 
2 - click donate and donate £5
3 - put MORELOS in the donation notes

ALL MONEY RAISED GOES TOWARDS NHS CHARITIES AND THEIR FIGHT AGAINST COVID-19 https://t.co/sBm8AUVCoo"
AmandaKnows_9,2020-04-21 22:00:23,"California, USA",CA,California,Twitter for iPhone,COVID,USC-LA County Study: Early Results of Antibody Testing Suggest Number of #COVID-19 Infections Far Exceeds Number of Confirmed Cases in Los Angeles County. Visit https://t.co/ykORK5zq65 for more https://t.co/2Yw6mZ6D5j
RedCrossLA,2020-04-21 22:00:23,"Los Angeles, CA",CA,California,Salesforce - Social Studio,,"""With help from the Red Cross, World Central Kitchen (WCK), Snap, Inc., and the Teamsters union, @LASchools operates its citywide grab-and-go food centers from 7 a.m. to 11 a.m. weekdays."" 

Story via @Eater ➡ https://t.co/UaHGTLfoK4"
nwpafoodbank,2020-04-21 22:00:23,"Erie, Pennsylvania",PA,Pennsylvania,Hootsuite Inc.,"GiveFromHomeDay, GiveFromHomeDay, SecondHarvestFoodBank, NWPA, AlleviateHunger, Donate","There's still time to participate in #GiveFromHomeDay! 🏡

Make a donation to https://t.co/uWIKHi7B8u to help support our COVID-19 response efforts until midnight tonight in honor of #GiveFromHomeDay 

#SecondHarvestFoodBank #NWPA #AlleviateHunger #Donate https://t.co/bxZgX4edfF"
RockNRollCabbie,2020-04-21 22:00:23,"Las Vegas, NV",NV,Nevada,Twitter for Android,,Draconian government overreach regarding the Covid-19 response. | We the People: Your Voice in Our Government.. https://t.co/BhTAKUU0sj
breeacbgh,2020-04-21 22:00:23,"Chicago, IL",IL,Illinois,Twitter for iPhone,,XO face masks are back to raise money and I’ll be matching every dollar that comes in to aid communities afflicted by Covid-19 with 100% of the proceeds going to Music Cares. https://t.co/2CAsWSGa9B https://t.co/P8WpGxccID
vjesmith1,2020-04-21 22:00:23,"Nevada, USA",NV,Nevada,Twitter Web App,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
AlPaul,2020-04-21 22:00:23,"Maplewood, NJ",NJ,New Jersey,Twitter for iPhone,,Happy and proud that my hometown of Pittsburgh is ahead of the COVID curve. https://t.co/aXG6QnhDKU
dausMcChar,2020-04-21 22:00:22,"Issaquah, WA",WA,Washington,Twitter for iPhone,,Tim Robinson mocking COVID protestors. The man is a saint. https://t.co/uiuW64UM9E
msdamsda,2020-04-21 22:00:22,"California, USA",CA,California,Twitter for iPhone,,"Study finds no benefit, higher death rate in patients taking hydroxychloroquine for Covid-19 - CNN https://t.co/g5ynAFgdHJ"
PDXMultipass,2020-04-21 22:00:22,Oregon,OR,Oregon,Twitter Web App,,NEWS: @SeanHannity downplayed the coronavirus emergency — now a new University of Chicago study shows greater viewership of @SeanHannity is “associated with a greater number of COVID-19 cases and deaths in the early stages of the pandemic.” https://t.co/ehDWscRUQT
_HamptonU,2020-04-21 22:00:22,"Hampton, VA",VA,Virginia,Twitter Web App,,"Message from the President to Hampton University Students Regarding the Coronavirus COVID 19 April. 21, 2020 https://t.co/wcDhYKmysd https://t.co/D5z5xGghnL"
christianmagel,2020-04-21 22:00:22,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,"Founders Susan Conover, Jinesh Patel and Oguzhan Oyan tell us how their startups are dealing with COVID-19. Listen here: https://t.co/ghtJXur2KX https://t.co/LJ0tnQyVoZ"
tgloss55,2020-04-21 22:00:22,"Baltimore, MD",MD,Maryland,Twitter for Android,,"Among the many horrifying things about Dr. ""GOP Politician"" is that morons like @JohnCornyn suddenly believe they know more about medicine than people trained in the field. They want to start declaring causes of death so they can pretend COVID isn't killing so many. Truly scum."
NancyCatLover,2020-04-21 22:00:22,"Brooklyn, NY",NY,New York,Twitter Web App,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
micgrochowski,2020-04-21 22:00:22,"Brooklyn, NY",NY,New York,Twitter for iPhone,COVID19,"Companies like Amazon and Instacart didn't enact  #COVID19 worker protections because they're nice. Workers' actions made them do it. We must protect our lives and livelihoods through class struggle, not class snuggle. https://t.co/gcpP7v3D9e"
mykhaney,2020-04-21 22:00:22,"Florida, USA",FL,Florida,Twitter for iPhone,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
addis4assembly,2020-04-21 22:00:21,"Morro Bay, CA",CA,California,Sprout Social,"slocounty, COVID19, centralcoastca, addis4assembly","Your dog can be groomed and you can go fishing according to new SLO County information.

https://t.co/nRYebJS3Xo
#slocounty #COVID19 #centralcoastca #addis4assembly"
CoherenceFan,2020-04-21 22:00:21,"Washington, USA",WA,Washington,Twitter for iPhone,,"New this AM: Stacey Abrams and Andrew Yang announced Project 100, a campaign to provide direct cash payments to SNAP Families during the Covid crisis, with celebrity backers Ariana Grande, Rihanna, Halsey, Stephen Colbert, Julia Louis-Dreyfus and others. https://t.co/fFE2vvA9Ab"
PamelaJo53,2020-04-21 22:00:21,"Waxhaw, NC",NC,North Carolina,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
wordspurify27,2020-04-21 22:00:21,"Washington, DC",WA,Washington,Twitter for Android,MTPDaily,"WATCH: Georgia to reopen some businesses Friday amid COVID-19 pandemic #MTPDaily

Atlanta Mayor @KeishaBottoms: ""I am asking people to please stay home. ... There's nothing essential about going to a bowling alley in the middle of a pandemic."" https://t.co/7NaqAC3NPK"
Noel_Goodell,2020-04-21 22:00:21,"Ithaca, NY",NY,New York,Twitter Web App,,"I now have a podcast that can be found on https://t.co/buGaVMj93s, Apple Podcast, Spotify, and much more! Search for ""Hash Time with Noel"" as we will be talking about Online Learning, COVID-19, Sports, &amp; More! All shows will start at Noon EST! https://t.co/EJOdRyButo"
hamaaretweets,2020-04-21 22:00:21,USA,,,Twitter for iPhone,,@realDonaldTrump You could have controlled covid-19  in a better way by planning ahead of time and taking it seriously .. the fact that so many people died is due to negligence.. still you can handle in a mature way by putting a ban on certain areas .
YMCACortney,2020-04-21 22:00:21,"Fargo, ND",ND,North Dakota,Twitter for iPhone,,"It is with gratitude that we recognize your continued support of the Y during COVID-19. Steve Smith, YMCA President and CEO, would like to share with you how our mission has become even more of a guiding anchor as our community's needs have deepened. https://t.co/CQb72B17WX"
NVHealthRespon1,2020-04-21 22:00:21,"Nevada, USA",NV,Nevada,Hootsuite Inc.,ThankYou,"We are back for another Community Appreciation Week shout-out! #ThankYou @GovSisolak for your leadership during this crisis. We appreciate your dedication to ensuring that Nevadans stay safe, informed, and supported through the COVID-19 pandemic. #StayHomeForNevada https://t.co/pCEIZK8dHY"
TWILBERD,2020-04-21 22:00:21,Southwest Michigan,MI,Michigan,Twitter for iPad,,"Listen, people!! She spent 9 days in a coma and relearned how to walk. What this Covid-19 survivor wants protesters to know
https://t.co/uii1Twpry2"
jselbin,2020-04-21 22:00:20,"Berkeley, CA",CA,California,Twitter for iPhone,,Clinics Help Protect State Families from Debt Collection During COVID-19 Crisis | Berkeley Law https://t.co/swyIFKE348
BurnetO2,2020-04-21 22:00:20,"Houston, Texas",TX,Texas,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
bee_lee99,2020-04-21 22:00:20,"Minnesota, USA",MN,Minnesota,Twitter for iPhone,,The director of the U.S. government agency responsible for helping shepherd a vaccine for the novel coronavirus to market has stepped down https://t.co/0eGt9OGhLO
mpact4mankind,2020-04-21 22:00:20,"Dallas, TX",TX,Texas,Zoho Social,GivingTuesdayNow,"SAVE THE DATE 📆

#GivingTuesdayNow is a global day of giving &amp; unity that will take place on May 5, 2020 as an emergency response to the unprecedented need caused by COVID-19. 
Our goal is to provide medical care, food, clean water &amp; health education to impoverished communities. https://t.co/9wWFVGN7PL"
last_writes,2020-04-21 22:00:20,"Mounds View, MN",MN,Minnesota,Tweetbot for iΟS,Hydroxychloroquine,"Senator Cornyn questioning valid study that showed #Hydroxychloroquine, a drug Trump has been pushing to treat COVID-19 actually led to more deaths.

Really, Senator? MORE deaths? Or less access by patients like myself who DEPEND daily on this medication.

https://t.co/nm7n1UFJsJ"
SandyKAlano,2020-04-21 22:00:20,"Apache Junction, AZ",AZ,Arizona,Twitter for iPhone,,Central Florida: a new testing site is opening in Seminole for people who have symptoms or who have been in contact with someone who tested positive. Visit here to get more information and pre-register for testing: https://t.co/JVgGSAODHi
DVSneuro,2020-04-21 22:00:20,"Philadelphia, PA",PA,Pennsylvania,Twitter for iPhone,,A @TU_SP professor is pitching in to help battle COVID-19 by producing hand sanitizer for frontline healthcare workers. https://t.co/3x9BQkirry
YankeesfanTracy,2020-04-21 22:00:20,"SW MO, but first MA then VT",MA,Massachusetts,Twitter for iPad,,"Jan 3: Trump was briefed on COVID-19
Jan 4: He played golf 
Jan 5: Golf
Jan 9: He held a rally
Jan 14: Rally
Jan 18: Golf
Jan 19: Golf
Jan 28: Rally
Jan 30: Rally
Feb 1: Golf
Feb 2: Golf
Feb 10: Rally
Feb 15: Golf
Feb 19: Rally
Feb 20: Rally
Feb 21: Rally
Mar 7: Golf
Mar 8: Golf"
DanHugh38176256,2020-04-21 22:00:19,"Weymouth, MA",MA,Massachusetts,Twitter for Android,,"@LilDaee_ @FreedomReigns78 @boston25 Of course I don't want a family member to die from Covid 19, then again I dont want them to die in a car accident either but I'm not willing to give up my car I would prefer they drive safely and defensively. Also there was no need to get personal and call me stupid."
