screen_name,created_at,location,state_abb,state,source,hashtags,text
CBS4Mark,2020-04-21 22:23:14,"Denver, CO",CO,Colorado,Twitter for iPhone,"COVIDー19, coronavirus","🐾🐈COVID-19 IN PETS?🐕🐾

FACT: #COVIDー19 #coronavirus (SARS-CoV-2) can be contracted by your cat, dog or even ferret.

BUT...the likelihood is as close to 0% as possible

Why researchers @ColoradoStateU say some should consider ""social distancing"" from their pets-@CBSDenver 6p https://t.co/R977oLNkUq"
yellowshirtJohn,2020-04-21 22:23:14,"Daytona Beach, FL",FL,Florida,Twitter Web App,,"@PattheDesertRa1 I got it back in Dec, a co-worker who I didn't have contact with got it, ended up in ICU for a week, evidently he touched everything the rest of us work on the case use in our patients care, he was diagnosed with ARDS(before COVID testing)"
vermont4u,2020-04-21 22:23:14,Vermont,VT,Vermont,Twitter for iPhone,,"Just a grateful tweet that in the thick of this COVID-19 crisis, Louisiana has @LouisianaGov looking out for us. I don’t want to imagine a scenario with the other gentlemen in charge. Thanks LA voters for getting it right last fall. #Louisiana #LAVoters #GotItRight #COVID19 https://t.co/sotABopki7"
jackmonn,2020-04-21 22:23:14,"Washington, DC",WA,Washington,Twitter for iPhone,,"@JohnCornyn from the article:

“ ... COVID-NET analysis of underlying conditions of COVID-19 patients was taken from only those patients whose data on their conditions was reported — 178 of the 1,482 patients in the study. Data on the remaining patients is not yet available.”

That’s 12%."
yaya17017,2020-04-21 22:23:14,"California, USA",CA,California,Twitter for iPhone,,"We must end layoffs, provide direct cash relief, defend our public health and protect the right to vote in the next COVID-19 package. 

It's time to #PutPeopleFirst. 

Today. https://t.co/DSkJ8TbIcS"
rebamc47,2020-04-21 22:23:14,Nampa ID,ID,Idaho,Twitter for Android,,"My heart earnestly goes out to the people of Florida, Georgia, South Carolina and Tennessee. You've been lied to about the prevalence, contagiousness, and lethality of COVID-19 by state officials acting for their own political profit. You're headed for a major outbreak. #StayHome https://t.co/3D7wjagDpb"
hmoob_tv,2020-04-21 22:23:14,"Minneapolis, MN",MN,Minnesota,WordPress.com,,Southeast Asia’s indigenous groups call for support in their fight against COVID-19 https://t.co/aKSDkSuexo
avernalaw,2020-04-21 22:23:14,"New York, NY",NY,New York,Twitter Web App,,"We will be seeing a new kind of ROI measure for those involved in tech development, and one of those  metrics will undoubtedly be how that technology contributes to creating a better life for those who use it. https://t.co/nD50lTY0Bf  #DigitalTransformation https://t.co/6Db0lBeoCs"
meritoriousTX,2020-04-21 22:23:14,"Hackensack, NJ",NJ,New Jersey,Twitter for iPhone,,"1/20 Tweetorial about Lung Protective Ventilation and Driving Pressure motivated by the complex vent management in #Covid-19. Enjoy! 

Note- all in Volume Control

@cardionerds @CPSolvers @thecurbsiders @DxRxEdu @AnnaPodolanczuk @BBroderickMD @sanjayvdesai @sanjum @DrDaleNeedham https://t.co/tdG5gvnpSf"
tclift,2020-04-21 22:23:13,"Sacramento, CA",CA,California,TweetDeck,,COVID-19 hotspots at two assisted living homes in Sacramento. At least 65 infected. https://t.co/fwrGvO9j8h
dmilat68,2020-04-21 22:23:13,"California, USA",CA,California,Twitter for Android,,"ICYMI🔥👀🤬INSANITY

The CDC is requiring states to RECOUNT coronavirus deaths to include both confirmed cases and presumed cases — that is, deaths of patients who have been diagnosed as having the virus but are not certain to have died from it.

@CDCgov 
 https://t.co/cqWbl7ejYz"
TDFcommunity,2020-04-21 22:23:13,"Denver, CO",CO,Colorado,Twitter Web App,COVID19,"In response to #COVID19, @GovofCO, @BitwiseInd, state agencies, and community partners launched https://t.co/Q4VjUJXL4O. This site connects people with services, funds &amp; jobs during the crisis. Please visit and share with anyone who may need the help. https://t.co/mWlPWMeweA https://t.co/qm3M8m2ue5"
LongfellowJean,2020-04-21 22:23:13,MA,MA,Massachusetts,Twitter Web App,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
bwittbooks,2020-04-21 22:23:12,"Riverdale, NY",NY,New York,Twitter for iPhone,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
RobGizzle91,2020-04-21 22:23:12,"Sacramento, CA",CA,California,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
ChrisThomsBauer,2020-04-21 22:23:12,"Bayonne, NJ",NJ,New Jersey,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
KerrAvon4,2020-04-21 22:23:11,"Lynchburg, VA",VA,Virginia,Twitter Web App,,"When in the hospital for 17 days in Feb w pneumonia I got breathing treatments every 4 hours. 1 respiratory therapist had an American accent. The other 4 were clearly South Asian immigrants. 

They’re now trying to keep COVID-19 patients alive

Trump &amp; Miller can fuck themselves https://t.co/Fg5CfSqios"
bjakelly,2020-04-21 22:23:11,"Baltimore, MD",MD,Maryland,Twitter for iPhone,COVIDー19,Can we not have COVID-19 tests approved for sale that were only “self approved” by the people who are selling them? Can we move right past the stupid phase? #COVIDー19 @CDCgov @US_FDA
sdonnan,2020-04-21 22:23:10,Washington DC,WA,Washington,TweetDeck,,Exactly @sdonnan! And that’s why we did this yesterday: https://t.co/74yL0P1ZDC https://t.co/EWOmot5yfX
jarrettat,2020-04-21 22:23:10,"High Point, NC",NC,North Carolina,Twitter for Android,,"@senatemajldr @WhiteHouse Republican lawmaker who got Covid test and taxpayers pay his medical bills -- is against giving Americans help. 
@SenateGOP https://t.co/NyUPVzgU2e"
mortgageconsult,2020-04-21 22:23:10,"Maryland, USA",MD,Maryland,Twitter for Android,ETTD,"Study finds no benefit, higher death rate in patients taking hydroxychloroquine for Covid-19
TRUMP SAID ""WHAT HAVE YOU GOT TO LOSE?"" JUST YOUR LIFE! #ETTD 

https://t.co/AsrHS45DdR"
jimfiley,2020-04-21 22:23:10,"Clarksville, TN",TN,Tennessee,Twitter for Android,,"States are now ADDING people to Coronavirus death tolls who NEVER tested positive for COVID-19.

There will be a spike in numbers this week because OLD deaths are being RECLASSIFIED.

They'll use this to scare us. They're desperate to make this look bad.

It's time to protest."
olgalarapazos,2020-04-21 22:23:09,"Dallas, TX",TX,Texas,Twitter for iPhone,,"""Across the industry, The Times learned of at least 15 workers who have died from COVID-19 from April 5-13, according to the airlines, unions and interviews with family members and friends"" https://t.co/8XpvD5NU1X"
olgalarapazos,2020-04-21 22:23:09,"Dallas, TX",TX,Texas,Twitter for iPhone,,"Flights are nearly empty. Airlines have cut service drastically. But still, workers are dying from COVID-19.

A pilot, a flight attendant, a gate agent at LAX airport, a baggage handler at Dallas-Ft Worth and two more at JFK airport--at least 15 dead 

https://t.co/D5NxLYfMlZ"
anpaus3,2020-04-21 22:23:09,"Santa Barbara, CA",CA,California,anpaus-twitter-yt,,"Crypto gaming is booming right now. One of the many reasons I believe SparkPoint $SRK is a hidden gem.

New game Crypto Burst launching in 3 days and @CryptoSlicer tournament ending in 2 weeks.

https://t.co/UWnUYOxmRw

#Crypto #Gaming #Blockchain"
OhioXOrg,2020-04-21 22:23:09,Ohio,OH,Ohio,Twitter for iPhone,,"The Ohio State Wexner Medical Center has become the first in Ohio to launch a new clinical trial for COVID-19 treatment. One patient has recovered, and the other is currently in the trial. https://t.co/xeGIA6JTg0"
brakerbraker20,2020-04-21 22:23:09,"Denver, CO",CO,Colorado,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
Gaberzzzzz,2020-04-21 22:23:09,"Houston, TX",TX,Texas,Twitter for iPhone,,"One of the world’s largest food companies, @TysonFoods, Inc. is the parent company of brands like Tyson, Jimmy Dean, Hillshire Farm and Ball Park. https://t.co/UITVOrmTgS"
OhMyGOFF,2020-04-21 22:23:09,"Washington, DC",WA,Washington,TweetDeck,,"Parents...  school is out but online predators don't take breaks. Monitor your kids online, please take time to check their device's security and location services settings: https://t.co/f63dORxlFE @fox5dc @missingkids"
Ceyx54,2020-04-21 22:23:08,"Kansas City, MO",MO,Missouri,Twitter for Android,,"A white supremacist planned to bomb a Missouri hospital treating COVID-19 patients, the FBI says. The man died in a shootout on March 24. 

Now, researchers are warning not to overlook extremism and far-right militants amid the coronavirus crisis. https://t.co/PNjwLsTaOg"
DavidBazi1,2020-04-21 22:23:08,Worthless Michigan,MI,Michigan,Twitter Web App,,"Accute respiratory failure with hypoxemia, Pneumonia, sepsis and pleural effusion. This is what I'm still recovering from and now a paralyzed hemidiaphragm.  Oh and Asthma for 35 years.  Each day terrifies me, knowing that if I get covid-19 I'm dead. https://t.co/OVb9U7C4Qn"
Hollow_Raven,2020-04-21 22:23:08,Dallas Texas,TX,Texas,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
downey1950_w,2020-04-21 22:23:08,"New York, USA",NY,New York,Twitter for iPad,,"Flights are nearly empty. Airlines have cut service drastically. But still, workers are dying from COVID-19.

A pilot, a flight attendant, a gate agent at LAX airport, a baggage handler at Dallas-Ft Worth and two more at JFK airport--at least 15 dead 

https://t.co/D5NxLYfMlZ"
khanthesalman,2020-04-21 22:23:08,"Louisiana, USA",LA,Louisiana,Twitter for Android,,"Remember the names of the first three Doctors who died protecting British people from the COVID-19

Amged el-Hawrani
Adel el-Tayar
Habib Zaidi

#WeAreOneFamily #Islamophobia https://t.co/ezg75vdjRu"
marketlinksorg,2020-04-21 22:23:08,"Washington, DC",WA,Washington,TweetDeck,,"Distribute cash, not COVID-19: @Nextbillion reports on five ways policymakers in Sub-Saharan Africa can provide cash transfers safely. https://t.co/eDHUrjcSDc #FinancialAccess https://t.co/lbvro4wesi"
albanyjen,2020-04-21 22:23:08,"Albany, NY",NY,New York,Twitter for iPhone,socialdistancing,"If you’re interested in how mobility is responding to #socialdistancing in the Capital Region, visit CDTC’s COVID resource page 👇 https://t.co/eEg0THSkPY"
GattaiDigital,2020-04-21 22:23:08,"Manistee, MI",MI,Michigan,Zoho Social,"cybersecurity, covid19, scams, caronavirus, phishing","Cyber criminals are using the COVID-19 pandemic to trick people. My article covers some of the scams to steal money or install malware as well as some strategies to stay safe in these tough times.

#cybersecurity #covid19 #scams #caronavirus #phishing

https://t.co/HbN34JNM4I https://t.co/9Q9ItXraBo"
IdiotBoxNews,2020-04-21 22:23:08,"Pioneer Valley, MA",MA,Massachusetts,Twitter Web App,,"As best I can understand, this is where we’re at:

-Trump refuses to organize a COVID response bc he says it’s up to states and hospitals

-But he opposes funding for states

-And when funding is approved for hospitals, it’s a “concession” to Democrats

Do I have that right?"
yourauntkaren,2020-04-21 22:23:07,"Abington, PA, USA",PA,Pennsylvania,Twitter for iPad,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
we_usa2016,2020-04-21 22:23:07,"Vermont, USA",VT,Vermont,Twitter for iPad,,"@UPS here is another one that should have been here today, guess I need to call VT Health as you must be spreading and delivering Covid 19, I hope to speak with someone today about this! https://t.co/9nxO9sYZGc"
smaddiebird,2020-04-21 22:23:07,"Maryland, USA",MD,Maryland,Twitter for Android,"COVID19, ChinaVirus, COVID","How do you know when #COVID19 Pandemic is about to end? The #ChinaVirus becomes White Racist #COVID on the Fake News Medias.
MSNBC: ""If you want Gov't to open up, then you want more Black &amp; Brown people to die""😱
Watch! #DarkToLight &lt;racist?😂
#Trump2020 #KAG2020 
#WWG1WGA #KAG https://t.co/eRnjaDw5fJ"
FarmPolicy,2020-04-21 22:23:07,"Champaign, IL",IL,Illinois,Twitter Web Client,,Global Report on Food Crises reveals scope of food crises as COVID-19 poses new risks to vulnerable countries https://t.co/EaNrEokLoZ via @FAO
thisisjfel,2020-04-21 22:23:06,"Chicago, IL",IL,Illinois,Twitter Web App,,"On April 29th, join us for a special night to benefit the Chicago Community COVID-19 Response Fund.

𝑩𝒆 𝑪𝒉𝒊𝒄𝒂𝒈𝒐: 𝑻𝒐𝒈𝒆𝒕𝒉𝒆𝒓 𝑾𝒆 𝑪𝒂𝒏 features guests from your favorite teams and highlights Chicagoans making a difference. To donate, visit: https://t.co/PAMVb8HNQj https://t.co/BMvLDgKQbG"
DavidKubat1,2020-04-21 22:23:06,"Lino Lakes, MN",MN,Minnesota,Twitter Web App,,"@Tanvim Also seems to be relevant that nothing indicates this order is going to be tied to anything other than the economic conditions analysis, rather than COVID. Makes it far more likely to be long term, as well as being a new world in these sorts of orders."
curiouschinwag,2020-04-21 22:23:06,USA,,,Twitter Web App,,Illinois Governor Pritzker nailing a key point about Covid-19 testing capacity: Having lots of machines is useless if you don’t have the people to run the tests and the materials to do the testing. Many US states have not managed to test even 1% of their population. https://t.co/zCiLShzrKZ
NancySa45944060,2020-04-21 22:23:06,"Webster Groves, MO",MO,Missouri,Twitter for iPad,,@shannonrwatts Why are they bringing guns to their protests? Guns &amp; COVID have nothing to do with each other
OverUnderClover,2020-04-21 22:23:06,"Crawfordsville, IN",IN,Indiana,Twitter Web App,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
